# PIMCID: 234567891
#  nodes  elems                 w             thick             young           poisson            radius          pressure
       0      1  1.18187152010569485E+00  2.50000000000000000E+01  2.03943241999999991E+04  3.12120999999999982E-01  2.50000000000000000E+02  1.40720800000000007E-01
       0      1  1.17733522482303554E+00  2.50000000000000000E+01  2.03943241999999991E+04  3.15151999999999988E-01  2.50000000000000000E+02  1.40720800000000007E-01
       0      1  1.17279448630045224E+00  2.50000000000000000E+01  2.03943241999999991E+04  3.18182000000000020E-01  2.50000000000000000E+02  1.40720800000000007E-01
       0      1  1.16824780888474122E+00  2.50000000000000000E+01  2.03943241999999991E+04  3.21211999999999998E-01  2.50000000000000000E+02  1.40720800000000007E-01
       0      1  1.16369519257590426E+00  2.50000000000000000E+01  2.03943241999999991E+04  3.24241999999999975E-01  2.50000000000000000E+02  1.40720800000000007E-01
       0      1  1.15913513191993722E+00  2.50000000000000000E+01  2.03943241999999991E+04  3.27272999999999981E-01  2.50000000000000000E+02  1.40720800000000007E-01
       0      1  1.15457063586481512E+00  2.50000000000000000E+01  2.03943241999999991E+04  3.30303000000000013E-01  2.50000000000000000E+02  1.40720800000000007E-01
       0      1  1.15000020091656685E+00  2.50000000000000000E+01  2.03943241999999991E+04  3.33332999999999990E-01  2.50000000000000000E+02  1.40720800000000007E-01
       0      1  1.14542231574044950E+00  2.50000000000000000E+01  2.03943241999999991E+04  3.36363999999999996E-01  2.50000000000000000E+02  1.40720800000000007E-01
       0      1  1.14084000104591698E+00  2.50000000000000000E+01  2.03943241999999991E+04  3.39393999999999973E-01  2.50000000000000000E+02  1.40720800000000007E-01
       0      1  1.13625174745825697E+00  2.50000000000000000E+01  2.03943241999999991E+04  3.42424000000000006E-01  2.50000000000000000E+02  1.40720800000000007E-01
       0      1  1.13165603776198975E+00  2.50000000000000000E+01  2.03943241999999991E+04  3.45455000000000012E-01  2.50000000000000000E+02  1.40720800000000007E-01
       0      1  1.12705590442804571E+00  2.50000000000000000E+01  2.03943241999999991E+04  3.48484999999999989E-01  2.50000000000000000E+02  1.40720800000000007E-01
       0      1  1.12244983220097416E+00  2.50000000000000000E+01  2.03943241999999991E+04  3.51515000000000022E-01  2.50000000000000000E+02  1.40720800000000007E-01
       0      1  1.11783782108077667E+00  2.50000000000000000E+01  2.03943241999999991E+04  3.54544999999999999E-01  2.50000000000000000E+02  1.40720800000000007E-01
       0      1  1.11321834601120151E+00  2.50000000000000000E+01  2.03943241999999991E+04  3.57576000000000005E-01  2.50000000000000000E+02  1.40720800000000007E-01
       0      1  1.10859445514471955E+00  2.50000000000000000E+01  2.03943241999999991E+04  3.60605999999999982E-01  2.50000000000000000E+02  1.40720800000000007E-01
       0      1  1.10396462538511031E+00  2.50000000000000000E+01  2.03943241999999991E+04  3.63636000000000015E-01  2.50000000000000000E+02  1.40720800000000007E-01
       0      1  1.09932732579538484E+00  2.50000000000000000E+01  2.03943241999999991E+04  3.66667000000000021E-01  2.50000000000000000E+02  1.40720800000000007E-01
       0      1  1.09468561628949179E+00  2.50000000000000000E+01  2.03943241999999991E+04  3.69696999999999998E-01  2.50000000000000000E+02  1.40720800000000007E-01
       0      1  1.09003796789047147E+00  2.50000000000000000E+01  2.03943241999999991E+04  3.72726999999999975E-01  2.50000000000000000E+02  1.40720800000000007E-01
       0      1  1.08538284378059569E+00  2.50000000000000000E+01  2.03943241999999991E+04  3.75757999999999981E-01  2.50000000000000000E+02  1.40720800000000007E-01
       0      1  1.08072331563529112E+00  2.50000000000000000E+01  2.03943241999999991E+04  3.78788000000000014E-01  2.50000000000000000E+02  1.40720800000000007E-01
       0      1  1.07605784859685993E+00  2.50000000000000000E+01  2.03943241999999991E+04  3.81817999999999991E-01  2.50000000000000000E+02  1.40720800000000007E-01
       0      1  1.07138644266530147E+00  2.50000000000000000E+01  2.03943241999999991E+04  3.84848000000000023E-01  2.50000000000000000E+02  1.40720800000000007E-01
       0      1  1.06670755318211796E+00  2.50000000000000000E+01  2.03943241999999991E+04  3.87878999999999974E-01  2.50000000000000000E+02  1.40720800000000007E-01
