# PIMCID: 123456789
#  nodes  elems                 w             thick             young           poisson            radius          pressure
     494    898   0.409531736E+01   0.250000000E+02   0.203943008E+05   0.289999992E+00   0.250000000E+03   0.469999999E+00
     494    898   0.418245125E+01   0.250000000E+02   0.203943008E+05   0.289999992E+00   0.250000000E+03   0.479999989E+00
     494    898   0.426958847E+01   0.250000000E+02   0.203943008E+05   0.289999992E+00   0.250000000E+03   0.490000010E+00
     494    898   0.435672045E+01   0.250000000E+02   0.203943008E+05   0.289999992E+00   0.250000000E+03   0.500000000E+00
     494    898   0.444385672E+01   0.250000000E+02   0.203943008E+05   0.289999992E+00   0.250000000E+03   0.509999990E+00
     494    898   0.453098917E+01   0.250000000E+02   0.203943008E+05   0.289999992E+00   0.250000000E+03   0.519999981E+00
     494    898   0.461812592E+01   0.250000000E+02   0.203943008E+05   0.289999992E+00   0.250000000E+03   0.529999971E+00
     494    898   0.470525837E+01   0.250000000E+02   0.203943008E+05   0.289999992E+00   0.250000000E+03   0.540000021E+00
     494    898   0.479239273E+01   0.250000000E+02   0.203943008E+05   0.289999992E+00   0.250000000E+03   0.550000012E+00
     494    898   0.487952852E+01   0.250000000E+02   0.203943008E+05   0.289999992E+00   0.250000000E+03   0.560000002E+00
     494    898   0.496666241E+01   0.250000000E+02   0.203943008E+05   0.289999992E+00   0.250000000E+03   0.569999993E+00
     494    898   0.505379677E+01   0.250000000E+02   0.203943008E+05   0.289999992E+00   0.250000000E+03   0.579999983E+00
     494    898   0.514093018E+01   0.250000000E+02   0.203943008E+05   0.289999992E+00   0.250000000E+03   0.589999974E+00
     494    898   0.522806644E+01   0.250000000E+02   0.203943008E+05   0.289999992E+00   0.250000000E+03   0.600000024E+00
     494    898   0.531520033E+01   0.250000000E+02   0.203943008E+05   0.289999992E+00   0.250000000E+03   0.610000014E+00
     494    898   0.540233421E+01   0.250000000E+02   0.203943008E+05   0.289999992E+00   0.250000000E+03   0.620000005E+00
     494    898   0.548946762E+01   0.250000000E+02   0.203943008E+05   0.289999992E+00   0.250000000E+03   0.629999995E+00
     494    898   0.557660389E+01   0.250000000E+02   0.203943008E+05   0.289999992E+00   0.250000000E+03   0.639999986E+00
     494    898   0.566373730E+01   0.250000000E+02   0.203943008E+05   0.289999992E+00   0.250000000E+03   0.649999976E+00
     494    898   0.575087309E+01   0.250000000E+02   0.203943008E+05   0.289999992E+00   0.250000000E+03   0.660000026E+00
     494    898   0.583800602E+01   0.250000000E+02   0.203943008E+05   0.289999992E+00   0.250000000E+03   0.670000017E+00
     494    898   0.592514038E+01   0.250000000E+02   0.203943008E+05   0.289999992E+00   0.250000000E+03   0.680000007E+00
     494    898   0.601227760E+01   0.250000000E+02   0.203943008E+05   0.289999992E+00   0.250000000E+03   0.689999998E+00
     494    898   0.609941006E+01   0.250000000E+02   0.203943008E+05   0.289999992E+00   0.250000000E+03   0.699999988E+00
     494    898   0.618654537E+01   0.250000000E+02   0.203943008E+05   0.289999992E+00   0.250000000E+03   0.709999979E+00
     494    898   0.627368021E+01   0.250000000E+02   0.203943008E+05   0.289999992E+00   0.250000000E+03   0.720000029E+00
     494    898   0.636081362E+01   0.250000000E+02   0.203943008E+05   0.289999992E+00   0.250000000E+03   0.730000019E+00
     494    898   0.644794655E+01   0.250000000E+02   0.203943008E+05   0.289999992E+00   0.250000000E+03   0.740000010E+00
     494    898   0.653508186E+01   0.250000000E+02   0.203943008E+05   0.289999992E+00   0.250000000E+03   0.750000000E+00
     494    898   0.662221575E+01   0.250000000E+02   0.203943008E+05   0.289999992E+00   0.250000000E+03   0.759999990E+00
     494    898   0.670934820E+01   0.250000000E+02   0.203943008E+05   0.289999992E+00   0.250000000E+03   0.769999981E+00
     494    898   0.679648495E+01   0.250000000E+02   0.203943008E+05   0.289999992E+00   0.250000000E+03   0.779999971E+00
     494    898   0.688361979E+01   0.250000000E+02   0.203943008E+05   0.289999992E+00   0.250000000E+03   0.790000021E+00
     494    898   0.697075462E+01   0.250000000E+02   0.203943008E+05   0.289999992E+00   0.250000000E+03   0.800000012E+00
     494    898   0.705788851E+01   0.250000000E+02   0.203943008E+05   0.289999992E+00   0.250000000E+03   0.810000002E+00
     494    898   0.714502382E+01   0.250000000E+02   0.203943008E+05   0.289999992E+00   0.250000000E+03   0.819999993E+00
     494    898   0.723215866E+01   0.250000000E+02   0.203943008E+05   0.289999992E+00   0.250000000E+03   0.829999983E+00
     494    898   0.731929255E+01   0.250000000E+02   0.203943008E+05   0.289999992E+00   0.250000000E+03   0.839999974E+00
     494    898   0.740642452E+01   0.250000000E+02   0.203943008E+05   0.289999992E+00   0.250000000E+03   0.850000024E+00
     494    898   0.749356127E+01   0.250000000E+02   0.203943008E+05   0.289999992E+00   0.250000000E+03   0.860000014E+00
     494    898   0.758069324E+01   0.250000000E+02   0.203943008E+05   0.289999992E+00   0.250000000E+03   0.870000005E+00
     494    898   0.766782999E+01   0.250000000E+02   0.203943008E+05   0.289999992E+00   0.250000000E+03   0.879999995E+00
     494    898   0.775496149E+01   0.250000000E+02   0.203943008E+05   0.289999992E+00   0.250000000E+03   0.889999986E+00
     494    898   0.784209824E+01   0.250000000E+02   0.203943008E+05   0.289999992E+00   0.250000000E+03   0.899999976E+00
     494    898   0.792923117E+01   0.250000000E+02   0.203943008E+05   0.289999992E+00   0.250000000E+03   0.910000026E+00
     494    898   0.801636600E+01   0.250000000E+02   0.203943008E+05   0.289999992E+00   0.250000000E+03   0.920000017E+00
     494    898   0.810350227E+01   0.250000000E+02   0.203943008E+05   0.289999992E+00   0.250000000E+03   0.930000007E+00
     494    898   0.819063473E+01   0.250000000E+02   0.203943008E+05   0.289999992E+00   0.250000000E+03   0.939999998E+00
     494    898   0.827777004E+01   0.250000000E+02   0.203943008E+05   0.289999992E+00   0.250000000E+03   0.949999988E+00
     494    898   0.836490250E+01   0.250000000E+02   0.203943008E+05   0.289999992E+00   0.250000000E+03   0.959999979E+00
     494    898   0.845203972E+01   0.250000000E+02   0.203943008E+05   0.289999992E+00   0.250000000E+03   0.970000029E+00
     494    898   0.853917694E+01   0.250000000E+02   0.203943008E+05   0.289999992E+00   0.250000000E+03   0.980000019E+00
     494    898   0.862630558E+01   0.250000000E+02   0.203943008E+05   0.289999992E+00   0.250000000E+03   0.990000010E+00
     494    898   0.871344090E+01   0.250000000E+02   0.203943008E+05   0.289999992E+00   0.250000000E+03   0.100000000E+01
