# PIMCID: 234567891
#  nodes  elems                 w             thick             young           poisson            radius          pressure
       0      3  1.21479858701324361E+00  2.50000000000000000E+01  2.03943241999999991E+04  2.89999999999999980E-01  2.50000000000000000E+02  1.40720800000000007E-01
       0      7  1.21479858701324361E+00  2.50000000000000000E+01  2.03943241999999991E+04  2.89999999999999980E-01  2.50000000000000000E+02  1.40720800000000007E-01
       0     14  1.21479858701324361E+00  2.50000000000000000E+01  2.03943241999999991E+04  2.89999999999999980E-01  2.50000000000000000E+02  1.40720800000000007E-01
       0     23  1.21479858701324361E+00  2.50000000000000000E+01  2.03943241999999991E+04  2.89999999999999980E-01  2.50000000000000000E+02  1.40720800000000007E-01
       0     34  1.21479858701324361E+00  2.50000000000000000E+01  2.03943241999999991E+04  2.89999999999999980E-01  2.50000000000000000E+02  1.40720800000000007E-01
       0     47  1.21479858701324361E+00  2.50000000000000000E+01  2.03943241999999991E+04  2.89999999999999980E-01  2.50000000000000000E+02  1.40720800000000007E-01
       0     62  1.21479858701324361E+00  2.50000000000000000E+01  2.03943241999999991E+04  2.89999999999999980E-01  2.50000000000000000E+02  1.40720800000000007E-01
       0     79  1.21479858701324361E+00  2.50000000000000000E+01  2.03943241999999991E+04  2.89999999999999980E-01  2.50000000000000000E+02  1.40720800000000007E-01
       0     98  1.21479858701324361E+00  2.50000000000000000E+01  2.03943241999999991E+04  2.89999999999999980E-01  2.50000000000000000E+02  1.40720800000000007E-01
       0    119  1.21479858701324361E+00  2.50000000000000000E+01  2.03943241999999991E+04  2.89999999999999980E-01  2.50000000000000000E+02  1.40720800000000007E-01
       0    142  1.21479858701324361E+00  2.50000000000000000E+01  2.03943241999999991E+04  2.89999999999999980E-01  2.50000000000000000E+02  1.40720800000000007E-01
       0    167  1.21479858701324361E+00  2.50000000000000000E+01  2.03943241999999991E+04  2.89999999999999980E-01  2.50000000000000000E+02  1.40720800000000007E-01
       0    194  1.21479858701324361E+00  2.50000000000000000E+01  2.03943241999999991E+04  2.89999999999999980E-01  2.50000000000000000E+02  1.40720800000000007E-01
       0    223  1.21479858701324361E+00  2.50000000000000000E+01  2.03943241999999991E+04  2.89999999999999980E-01  2.50000000000000000E+02  1.40720800000000007E-01
       0    254  1.21479858701324361E+00  2.50000000000000000E+01  2.03943241999999991E+04  2.89999999999999980E-01  2.50000000000000000E+02  1.40720800000000007E-01
       0    287  1.21479858701324361E+00  2.50000000000000000E+01  2.03943241999999991E+04  2.89999999999999980E-01  2.50000000000000000E+02  1.40720800000000007E-01
       0    322  1.21479858701324361E+00  2.50000000000000000E+01  2.03943241999999991E+04  2.89999999999999980E-01  2.50000000000000000E+02  1.40720800000000007E-01
       0    359  1.21479858701324361E+00  2.50000000000000000E+01  2.03943241999999991E+04  2.89999999999999980E-01  2.50000000000000000E+02  1.40720800000000007E-01
       0    398  1.21479858701324361E+00  2.50000000000000000E+01  2.03943241999999991E+04  2.89999999999999980E-01  2.50000000000000000E+02  1.40720800000000007E-01
       0    439  1.21479858701324361E+00  2.50000000000000000E+01  2.03943241999999991E+04  2.89999999999999980E-01  2.50000000000000000E+02  1.40720800000000007E-01
       0    482  1.21479858701324361E+00  2.50000000000000000E+01  2.03943241999999991E+04  2.89999999999999980E-01  2.50000000000000000E+02  1.40720800000000007E-01
       0    527  1.21479858701324361E+00  2.50000000000000000E+01  2.03943241999999991E+04  2.89999999999999980E-01  2.50000000000000000E+02  1.40720800000000007E-01
       0    574  1.21479858701324361E+00  2.50000000000000000E+01  2.03943241999999991E+04  2.89999999999999980E-01  2.50000000000000000E+02  1.40720800000000007E-01
       0    623  1.21479858701324361E+00  2.50000000000000000E+01  2.03943241999999991E+04  2.89999999999999980E-01  2.50000000000000000E+02  1.40720800000000007E-01
       0    674  1.21479858701324361E+00  2.50000000000000000E+01  2.03943241999999991E+04  2.89999999999999980E-01  2.50000000000000000E+02  1.40720800000000007E-01
       0    727  1.21479858701324361E+00  2.50000000000000000E+01  2.03943241999999991E+04  2.89999999999999980E-01  2.50000000000000000E+02  1.40720800000000007E-01
       0    782  1.21479858701324361E+00  2.50000000000000000E+01  2.03943241999999991E+04  2.89999999999999980E-01  2.50000000000000000E+02  1.40720800000000007E-01
       0    839  1.21479858701324361E+00  2.50000000000000000E+01  2.03943241999999991E+04  2.89999999999999980E-01  2.50000000000000000E+02  1.40720800000000007E-01
       0    898  1.21479858701324361E+00  2.50000000000000000E+01  2.03943241999999991E+04  2.89999999999999980E-01  2.50000000000000000E+02  1.40720800000000007E-01
