# PIMCID: 234567891
#  nodes  elems                 w             thick             young           poisson            radius          pressure
       0      1  5.79261106020566796E-01  3.20000000000000000E+01  2.03943241999999991E+04  2.89999999999999980E-01  2.50000000000000000E+02  1.40720800000000007E-01
       0      1  5.28180647301720541E-01  3.30000000000000000E+01  2.03943241999999991E+04  2.89999999999999980E-01  2.50000000000000000E+02  1.40720800000000007E-01
       0      1  4.82933745218856403E-01  3.40000000000000000E+01  2.03943241999999991E+04  2.89999999999999980E-01  2.50000000000000000E+02  1.40720800000000007E-01
       0      1  4.42710855325526120E-01  3.50000000000000000E+01  2.03943241999999991E+04  2.89999999999999980E-01  2.50000000000000000E+02  1.40720800000000007E-01
       0      1  4.06833588864924822E-01  3.60000000000000000E+01  2.03943241999999991E+04  2.89999999999999980E-01  2.50000000000000000E+02  1.40720800000000007E-01
       0      1  3.74730577104651907E-01  3.70000000000000000E+01  2.03943241999999991E+04  2.89999999999999980E-01  2.50000000000000000E+02  1.40720800000000007E-01
       0      1  3.45918281128479610E-01  3.80000000000000000E+01  2.03943241999999991E+04  2.89999999999999980E-01  2.50000000000000000E+02  1.40720800000000007E-01
       0      1  3.19985635666176660E-01  3.90000000000000000E+01  2.03943241999999991E+04  2.89999999999999980E-01  2.50000000000000000E+02  1.40720800000000007E-01
       0      1  2.96581686282530177E-01  4.00000000000000000E+01  2.03943241999999991E+04  2.89999999999999980E-01  2.50000000000000000E+02  1.40720800000000007E-01
       0      1  2.75405579171543236E-01  4.10000000000000000E+01  2.03943241999999991E+04  2.89999999999999980E-01  2.50000000000000000E+02  1.40720800000000007E-01
       0      1  2.56198411646716528E-01  4.20000000000000000E+01  2.03943241999999991E+04  2.89999999999999980E-01  2.50000000000000000E+02  1.40720800000000007E-01
       0      1  2.38736563096103888E-01  4.30000000000000000E+01  2.03943241999999991E+04  2.89999999999999980E-01  2.50000000000000000E+02  1.40720800000000007E-01
       0      1  2.22826210580413381E-01  4.40000000000000000E+01  2.03943241999999991E+04  2.89999999999999980E-01  2.50000000000000000E+02  1.40720800000000007E-01
       0      1  2.08298797498841504E-01  4.50000000000000000E+01  2.03943241999999991E+04  2.89999999999999980E-01  2.50000000000000000E+02  1.40720800000000007E-01
       0      1  1.95007272972815116E-01  4.60000000000000000E+01  2.03943241999999991E+04  2.89999999999999980E-01  2.50000000000000000E+02  1.40720800000000007E-01
