# PIMCID: 123456789
#  nodes  elems                 w             thick             young           poisson            radius          pressure
     494    898   0.130148649E+01   0.250000000E+02   0.203943008E+05   0.239393994E+00   0.250000000E+03   0.141000003E+00
     494    898   0.129742610E+01   0.250000000E+02   0.203943008E+05   0.242423996E+00   0.250000000E+03   0.141000003E+00
     494    898   0.129376483E+01   0.250000000E+02   0.203943008E+05   0.245454997E+00   0.250000000E+03   0.141000003E+00
     494    898   0.128913248E+01   0.250000000E+02   0.203943008E+05   0.248484999E+00   0.250000000E+03   0.141000003E+00
     494    898   0.128480971E+01   0.250000000E+02   0.203943008E+05   0.251515001E+00   0.250000000E+03   0.141000003E+00
     494    898   0.127984250E+01   0.250000000E+02   0.203943008E+05   0.254545003E+00   0.250000000E+03   0.141000003E+00
     494    898   0.127574933E+01   0.250000000E+02   0.203943008E+05   0.257575989E+00   0.250000000E+03   0.141000003E+00
     494    898   0.127155197E+01   0.250000000E+02   0.203943008E+05   0.260605991E+00   0.250000000E+03   0.141000003E+00
     494    898   0.126690221E+01   0.250000000E+02   0.203943008E+05   0.263635993E+00   0.250000000E+03   0.141000003E+00
     494    898   0.126263011E+01   0.250000000E+02   0.203943008E+05   0.266667008E+00   0.250000000E+03   0.141000003E+00
     494    898   0.125804460E+01   0.250000000E+02   0.203943008E+05   0.269697011E+00   0.250000000E+03   0.141000003E+00
     494    898   0.125378072E+01   0.250000000E+02   0.203943008E+05   0.272727013E+00   0.250000000E+03   0.141000003E+00
     494    898   0.124935555E+01   0.250000000E+02   0.203943008E+05   0.275757998E+00   0.250000000E+03   0.141000003E+00
     494    898   0.124489844E+01   0.250000000E+02   0.203943008E+05   0.278788000E+00   0.250000000E+03   0.141000003E+00
     494    898   0.124076760E+01   0.250000000E+02   0.203943008E+05   0.281818002E+00   0.250000000E+03   0.141000003E+00
     494    898   0.123612154E+01   0.250000000E+02   0.203943008E+05   0.284848005E+00   0.250000000E+03   0.141000003E+00
     494    898   0.123155010E+01   0.250000000E+02   0.203943008E+05   0.287878990E+00   0.250000000E+03   0.141000003E+00
     494    898   0.122755730E+01   0.250000000E+02   0.203943008E+05   0.290908992E+00   0.250000000E+03   0.141000003E+00
     494    898   0.122284210E+01   0.250000000E+02   0.203943008E+05   0.293938994E+00   0.250000000E+03   0.141000003E+00
     494    898   0.121813917E+01   0.250000000E+02   0.203943008E+05   0.296970010E+00   0.250000000E+03   0.141000003E+00
     494    898   0.121415579E+01   0.250000000E+02   0.203943008E+05   0.300000012E+00   0.250000000E+03   0.141000003E+00
     494    898   0.120966780E+01   0.250000000E+02   0.203943008E+05   0.303030014E+00   0.250000000E+03   0.141000003E+00
     494    898   0.120504999E+01   0.250000000E+02   0.203943008E+05   0.306061000E+00   0.250000000E+03   0.141000003E+00
     494    898   0.120027030E+01   0.250000000E+02   0.203943008E+05   0.309091002E+00   0.250000000E+03   0.141000003E+00
     494    898   0.119606042E+01   0.250000000E+02   0.203943008E+05   0.312121004E+00   0.250000000E+03   0.141000003E+00
     494    898   0.119103491E+01   0.250000000E+02   0.203943008E+05   0.315151989E+00   0.250000000E+03   0.141000003E+00
     494    898   0.118714774E+01   0.250000000E+02   0.203943008E+05   0.318181992E+00   0.250000000E+03   0.141000003E+00
     494    898   0.118236697E+01   0.250000000E+02   0.203943008E+05   0.321211994E+00   0.250000000E+03   0.141000003E+00
     494    898   0.117763305E+01   0.250000000E+02   0.203943008E+05   0.324241996E+00   0.250000000E+03   0.141000003E+00
     494    898   0.117320800E+01   0.250000000E+02   0.203943008E+05   0.327273011E+00   0.250000000E+03   0.141000003E+00
     494    898   0.116909945E+01   0.250000000E+02   0.203943008E+05   0.330303013E+00   0.250000000E+03   0.141000003E+00
     494    898   0.116443229E+01   0.250000000E+02   0.203943008E+05   0.333332986E+00   0.250000000E+03   0.141000003E+00
     494    898   0.115977919E+01   0.250000000E+02   0.203943008E+05   0.336364001E+00   0.250000000E+03   0.141000003E+00
     494    898   0.115554404E+01   0.250000000E+02   0.203943008E+05   0.339394003E+00   0.250000000E+03   0.141000003E+00
     494    898   0.115098238E+01   0.250000000E+02   0.203943008E+05   0.342424005E+00   0.250000000E+03   0.141000003E+00
     494    898   0.114595532E+01   0.250000000E+02   0.203943008E+05   0.345454991E+00   0.250000000E+03   0.141000003E+00
     494    898   0.114165223E+01   0.250000000E+02   0.203943008E+05   0.348484993E+00   0.250000000E+03   0.141000003E+00
     494    898   0.113711083E+01   0.250000000E+02   0.203943008E+05   0.351514995E+00   0.250000000E+03   0.141000003E+00
     494    898   0.113230681E+01   0.250000000E+02   0.203943008E+05   0.354544997E+00   0.250000000E+03   0.141000003E+00
     494    898   0.112772322E+01   0.250000000E+02   0.203943008E+05   0.357576013E+00   0.250000000E+03   0.141000003E+00
     494    898   0.112299764E+01   0.250000000E+02   0.203943008E+05   0.360606015E+00   0.250000000E+03   0.141000003E+00
     494    898   0.111852157E+01   0.250000000E+02   0.203943008E+05   0.363635987E+00   0.250000000E+03   0.141000003E+00
     494    898   0.111402786E+01   0.250000000E+02   0.203943008E+05   0.366667002E+00   0.250000000E+03   0.141000003E+00
     494    898   0.110938036E+01   0.250000000E+02   0.203943008E+05   0.369697005E+00   0.250000000E+03   0.141000003E+00
     494    898   0.110495067E+01   0.250000000E+02   0.203943008E+05   0.372727007E+00   0.250000000E+03   0.141000003E+00
     494    898   0.110002232E+01   0.250000000E+02   0.203943008E+05   0.375757992E+00   0.250000000E+03   0.141000003E+00
     494    898   0.109537017E+01   0.250000000E+02   0.203943008E+05   0.378787994E+00   0.250000000E+03   0.141000003E+00
     494    898   0.109105122E+01   0.250000000E+02   0.203943008E+05   0.381817997E+00   0.250000000E+03   0.141000003E+00
     494    898   0.108624780E+01   0.250000000E+02   0.203943008E+05   0.384847999E+00   0.250000000E+03   0.141000003E+00
     494    898   0.108168352E+01   0.250000000E+02   0.203943008E+05   0.387879014E+00   0.250000000E+03   0.141000003E+00
     494    898   0.107706380E+01   0.250000000E+02   0.203943008E+05   0.390908986E+00   0.250000000E+03   0.141000003E+00
     494    898   0.107230878E+01   0.250000000E+02   0.203943008E+05   0.393938988E+00   0.250000000E+03   0.141000003E+00
     494    898   0.106776094E+01   0.250000000E+02   0.203943008E+05   0.396970004E+00   0.250000000E+03   0.141000003E+00
     494    898   0.106296265E+01   0.250000000E+02   0.203943008E+05   0.400000006E+00   0.250000000E+03   0.141000003E+00
